	nist speaker recognition evaluations ; i-vector challenge ; than audio ; 	<material> <material> <material> <material>	3 3 3 ; 0 3 1 ; 3 5 3	during late-2013 through early-2014 nist coordinated a special <material_1> based on data used in previous <material_0> . unlike evaluations in the sre series , the <material_1> was run entirely online and used fixed-length feature vectors projected into a low-dimensional space -lrb- i-vectors -rrb- rather <material_2> recordings . these changes made the challenge more readily accessible , especially to participants from outside the audio processing field . compared to the 2012 sre , the <material_1> saw an increase in the number of participants by nearly a factor of two , and a two orders of magnitude increase in the number of systems submitted for evaluation . initial results indicate the leading system achieved an approximate 37 % improvement relative to the baseline system .
	machine translation ; 	<task> <task>	1 0 1 ; 1 2 1 ; 1 4 1 ; 1 3 1	theoretical research in the area of <task_0> usually involves the search for and creation of an appropriate formalism . an important issue in this respect is the way in which the compositionality of translation is to be defined . in this paper , we will introduce the anaphoric component of the mimo formalism . it makes the definition and translation of anaphoric relations possible , relations which are usually problematic for systems that adhere to strict compositionality . in mimo , the translation of anaphoric relations is compositional . the anaphoric component is used to define linguistic phenomena such as wh-movement , the passive and the binding of reflexives and pronouns mono-lingually . the actual working of the component will be shown in this paper by means of a detailed discussion of wh-movement .
	recognition scheme ;  ; of ; images	<method> <material> <metric> <metric>	1 1 1 ; 1 3 1 ; 1 6 1 ; 2 0 3 ; 1 0 1	a <method_0> that scales efficiently to a large number <metric_2> objects is presented . the efficiency and quality is exhibited in a live demonstration that recognizes cd-covers from a database <metric_2> 40000 images <metric_2> popular music cd 's . the scheme builds upon popular techniques <metric_2> indexing descriptors extracted from local regions , and is robust to background clutter and occlusion . the local region descriptors are hierarchically quantized in a vocabulary tree . the vocabulary tree allows a larger and more discriminatory vocabulary to be used efficiently , which we show experimentally leads to a dramatic improvement in retrieval quality . the most significant property <metric_2> the scheme is that the tree directly defines the quantization . the quantization and the indexing are therefore fully integrated , essentially being one and the same . the recognition quality is evaluated through retrieval on a database with ground truth , showing the power <metric_2> the vocabulary tree approach , going as high as 1 million <metric_3> .
	blind estimation of reverberation times ; reverberant enclosures	<task> <otherscientificterm>	1 1 0	this paper presents a method for <task_0> in <otherscientificterm_1> . the proposed algorithm is based on a statistical model of short-term log-energy sequences for echo-free speech . given a speech utterance recorded in a reverberant room , it computes a maximum likelihood estimate of the room full-band reverberation time . the estimation method is shown to require little data and to perform satisfactorily . the method has been successfully applied to robust automatic speech recognition in reverberant environments by model selection . for this application , the reverberation time is first estimated from the reverberated speech utterance to be recognized . the estimation is then used to select the best acoustic model out of a library of models trained in various artificial re-verberant conditions . speech recognition experiments in simulated and real reverberant environments show the efficiency of our approach which outperforms standard channel normaliza-tion techniques .
	linguistic domain ; language acquisition ; 	<method> <task> <material>	0 3 2 ; 2 5 2 ; 2 3 2 ; 2 2 2 ; 2 4 2	computer programs so far have not fared well in modeling <task_1> . for one thing , learning methodology applicable in general domains does not readily lend itself in the <method_0> . for another , linguistic representation used by language processing systems is not geared to learning . we introduced a new linguistic representation , the dynamic hierarchical phrasal lexicon -lrb- dhpl -rrb- -lsb- zernik88 -rsb- , to facilitate <task_1> . from this , a language learning model was implemented in the program rina , which enhances its own lexical hierarchy by processing examples in context . we identified two tasks : first , how linguistic concepts are acquired from training examples and organized in a hierarchy ; this task was discussed in previous papers -lsb- zernik87 -rsb- . second , we show in this paper how a lexical hierarchy is used in predicting new linguistic concepts . thus , a program does not stall even in the presence of a lexical unknown , and a hypothesis can be produced for covering that lexical gap .
	ensemble learning approach ; german pronouns ;  ; several	<method> <otherscientificterm> <method> <method>	2 5 2 ; 2 6 2 ; 2 3 2 ; 2 0 2 ; 0 3 1 ; 2 4 2	this paper presents a novel <method_0> to resolving <otherscientificterm_1> . boosting , the method in question , combines the moderately accurate hypotheses of <method_3> classifiers to form a highly accurate one . experiments show that this approach is superior to a single decision-tree classifier . furthermore , we present a standalone system that resolves pronouns in unannotated text by using a fully automatic sequence of preprocessing modules that mimics the manual annotation process . although the system performs well within a limited textual domain , further research is needed to make it effective for open-domain question answering and text summarisation .
	parsing written and spoken language ; written and spoken language ; generating sub-categorization cues ; bikel 's parser ; 	<task> <material> <task> <method> <method>	4 0 4 ; 0 0 2 ; 4 3 4 ; 4 6 4 ; 3 3 0 ; 3 3 2 ; 4 5 4 ; 1 3 2 ; 4 4 4	in this paper , we compare the performance of a state-of-the-art <method_3> -lrb- bikel , 2004 -rrb- in <task_0> and in <task_2> from <material_1> . although <method_3> achieves a higher accuracy for parsing written language , it achieves a higher accuracy when extracting subcategorization cues from spoken language . our experiments also show that current technology for extracting subcategorization frames initially designed for written texts works equally well for spoken language . additionally , we explore the utility of punctuation in helping parsing and extraction of subcategorization cues . our experiments show that punctuation is of little help in parsing spoken language and extracting subcategorization cues from spoken language . this indicates that there is no need to add punctuation in transcribing spoken corpora simply in order to help parsers .
	domain-specific word alignment ; alignment adaptation approach ; 	<task> <method> <method>	2 5 2 ; 2 6 2 ; 2 3 2 ; 2 0 2 ; 1 3 0	this paper proposes an <method_1> to improve <task_0> . the basic idea of alignment adaptation is to use out-of-domain corpus to improve in-domain word alignment results . in this paper , we first train two statistical word alignment models with the large-scale out-of-domain corpus and the small-scale in-domain corpus respectively , and then interpolate these two models to improve the domain-specific word alignment . experimental results show that our approach improves domain-specific word alignment in terms of both precision and recall , achieving a relative error rate reduction of 6.56 % as compared with the state-of-the-art technologies .
	part of speech tagging ; newspaper text ;  ; accuracy	<task> <material> <method> <metric>	2 6 2 ; 2 3 2 ; 1 6 0 ; 3 6 0 ; 2 1 2 ; 2 2 2	with performance above 97 % <metric_3> for <material_1> , <task_0> might be considered a solved problem . previous studies have shown that allowing the parser to resolve pos tag ambiguity does not improve performance . however , for grammar formalisms which use more fine-grained grammatical categories , for example tag and ccg , tagging <metric_3> is much lower . in fact , for these formalisms , premature ambiguity resolution makes parsing infeasible . we describe a multi-tagging approach which maintains a suitable level of lexical category ambiguity for accurate and efficient ccg parsing . we extend this multi-tagging approach to the pos level to overcome errors introduced by automatically assigned pos tags . although pos tagging <metric_3> seems high , maintaining some pos tag ambiguity in the language processing pipeline results in more accurate ccg supertagging .
	segmentation of complex scenes ; simple image regions ; physical hypotheses ; 	<task> <otherscientificterm> <otherscientificterm> <task>	3 3 3 ; 3 1 3 ; 2 3 1 ; 3 5 3	we previously presented a framework for <task_0> using multiple <otherscientificterm_2> for <otherscientificterm_1> . a consequence of that framework was a proposal for a new approach to the <task_0> into regions corresponding to coherent surfaces rather than merely regions of similar color . herein we present an implementation of this new approach and show example segmentations for scenes containing multi-colored piece-wise uniform objects . using our approach we are able to intelligently segment scenes with objects of greater complexity than previous physics-based segmentation algorithms . the results show that by using general physical models we obtain segmentations that correspond more closely to coherent surfaces in the scene than segmentations found using only color .
	multimodal dialog system ; smartkom architecture ;  ; gesture ; speech	<method> <method> <task> <material> <material>	2 3 2 ; 4 3 0 ; 2 0 2 ; 4 0 3 ; 3 3 0 ; 2 1 2 ; 1 2 0	smartkom is a <method_0> that combines <material_4> , <material_3> , and mimics input and output . spontaneous <material_4> understanding is combined with the video-based recognition of natural gestures . one of the major scientific goals of <method_1> is to design new computational methods for the seamless integration and mutual disambiguation of multimodal input and output on a semantic and pragmatic level . <method_1> is based on the situated delegation-oriented dialog paradigm , in which the user delegates a task to a virtual communication assistant , visualized as a lifelike character on a graphical display . we describe the <method_1> , the use of an xml-based markup language for multimodal content , and some of the distinguishing features of the first fully operational <method_1> demonstrator .
	single-image highlight removal method ; guiding the inpainting ; illumination-based constraints ; image in-painting ; 	<method> <otherscientificterm> <otherscientificterm> <task> <otherscientificterm>	0 3 3 ; 4 0 4 ; 4 3 4 ; 2 4 3	we present a <method_0> that incorporates <otherscientificterm_2> into <task_3> . unlike occluded image regions filled by traditional inpainting , highlight pixels contain some useful information for <otherscientificterm_1> process . constraints provided by observed pixel colors , highlight color analysis and illumination color uniformity are employed in our method to improve estimation of the underlying diffuse color . the inclusion of these illumination constraints allows for better recovery of shading and textures by inpainting . experimental results are given to demonstrate the performance of our method .
	spatially localized , parts-based subspace representation of visual patterns ; 	<task> <otherscientificterm>	1 4 1 ; 1 3 1 ; 1 6 1 ; 1 5 1	in this paper , we propose a novel method , called local non-negative matrix factorization -lrb- lnmf -rrb- , for learning <task_0> . an objective function is defined to impose lo-calization constraint , in addition to the non-negativity constraint in the standard nmf -lsb- 1 -rsb- . this gives a set of bases which not only allows a non-subtractive -lrb- part-based -rrb- representation of images but also manifests localized features . an algorithm is presented for the learning of such basis components . experimental results are presented to compare lnmf with the nmf and pca methods for face representation and recognition , which demonstrates advantages of lnmf .
	science and engineering fields ; process models ; 	<task> <method> <otherscientificterm>	2 0 2 ; 2 3 2	helping end users build and check <method_1> is a challenge for many <task_0> . many ai researchers have investigated useful ways of verifying and validating knowledge bases for ontologies and rules , but it is not easy to directly apply them to checking <method_1> . other techniques developed for checking and refining planning knowledge tend to focus on automated plan generation rather than helping users author process information . in this paper , we propose a complementary approach which helps users author and check <method_1> . our system , called kanal , relates pieces of information in <method_1> among themselves and to the existing kb , analyzing how different pieces of input are put together to achieve some effect . it builds interdepen-dency models from this analysis and uses them to find errors and propose fixes . our initial evaluation shows that kanal was able to find most of the errors in the <method_1> and suggest useful fixes including the fixes that directly point to the sources of the errors .
	machine learning techniques ; comma checker ; grammar checker ; basque	<method> <method> <method> <material>	2 3 3 ; 0 3 1 ; 1 4 2	in this paper , we describe the research using <method_0> to build a <method_1> to be integrated in a <method_2> for <material_3> . after several experiments , and trained with a little corpus of 100,000 words , the system guesses correctly not placing commas with a precision of 96 % and a recall of 98 % . it also gets a precision of 70 % and a recall of 49 % in the task of placing commas . finally , we have shown that these results can be improved using a bigger and a more homogeneous corpus to train , that is , a bigger corpus written by one unique author .
	discourse treebank 2 . ; language corpus annotation scenario ; discourse relations ;  ; czech	<otherscientificterm> <material> <otherscientificterm> <material> <material>	3 5 3 ; 3 0 3 ; 3 6 3 ; 4 1 2 ; 3 4 3 ; 3 3 0 ; 1 3 2 ; 3 3 3	the present paper reports on a preparatory research for building a <material_1> capturing the <otherscientificterm_2> in <material_4> . we primarily focus on the description of the syntactically motivated relations in discourse , basing our findings on the theoretical background of the prague dependency treebank 2.0 and the penn <otherscientificterm_0> our aim is to revisit the present-day syntactico-semantic -lrb- tectogrammatical -rrb- annotation in the prague dependency treebank , extend it for the purposes of a sentence-boundary-crossing representation and eventually to design a new , discourse level of annotation . in this paper , we propose a feasible process of such a transfer , comparing the possibilities the praguian dependency-based approach offers with the penn discourse annotation based primarily on the analysis and classification of discourse connectives .
	people counting in crowded scenes ; regression-based techniques	<task> <method>	1 3 0	regression-based techniques have shown promising results for <task_0> . however , most existing techniques require expensive and laborious data annotation for model training . in this study , we propose to address this problem from three perspectives : -lrb- 1 -rrb- instead of exhaustively annotating every single frame , the most informative frames are selected for annotation automatically and actively . -lrb- 2 -rrb- rather than learning from only labelled data , the abundant unlabelled data are exploited . -lrb- 3 -rrb- labelled data from other scenes are employed to further alleviate the burden for data annotation . all three ideas are implemented in a unified active and semi-supervised regression framework with ability to perform transfer learning , by exploiting the underlying geometric structure of crowd patterns via manifold analysis . extensive experiments validate the effectiveness of our approach .
	representing images with layers ; 3d scene analysis ; video compression ; motion analysis ;  ; . ; linear	<method> <task> <task> <task> <otherscientificterm> <material> <otherscientificterm>	4 3 4 ; 6 4 5 ; 3 0 1 ; 2 0 3 ; 4 4 4	representing images with layers has many important applications , such as <task_2> , <task_3> , and <task_1> . this paper presents an approach to reliably extracting layers from images by taking advantages of the fact that homographies induced by planar patches in the scene form a low dimensional <otherscientificterm_6> subspace <material_5> layers in the input images will be mapped in the subspace , where it is proven that they form well-defined clusters and can be reliably identified by a simple mean-shift based clustering algorithm <material_5> global optimality is achieved since all valid regions are simultaneously taken into account , and noise can be effectively reduced by enforcing the subspace constraint <material_5> good layer descriptions are shown to be extracted in the experimental results .
	construction of causal graphs ; probability distributions ; non-experimental data ; graph structure ; graph ; constraints	<task> <otherscientificterm> <material> <otherscientificterm> <otherscientificterm> <otherscientificterm>	2 3 0 ; 1 1 4	the <task_0> from <material_2> rests on a set of <otherscientificterm_5> that the <otherscientificterm_3> imposes on all <otherscientificterm_1> compatible with the <otherscientificterm_4> . these <otherscientificterm_5> are of two types : conditional inde-pendencies and algebraic <otherscientificterm_5> , first noted by verma . while conditional independencies are well studied and frequently used in causal induction algorithms , verma <otherscientificterm_5> are still poorly understood , and rarely applied . in this paper we examine a special subset of verma <otherscientificterm_5> which are easy to understand , easy to identify and easy to apply ; they arise from '' dormant independencies , '' namely , conditional independencies that hold in interventional distributions . we give a complete algorithm for determining if a dormant independence between two sets of variables is entailed by the causal <otherscientificterm_4> , such that this independence is identifiable , in other words if it resides in an interventional distribution that can be predicted without resorting to interventions . we further show the usefulness of dormant independencies in model testing and induction by giving an algorithm that uses <otherscientificterm_5> entailed by dormant independencies to prune extraneous edges from a given causal <otherscientificterm_4> .
	120k natural language ; social media ; animated gifs ; rich meta-data	<task> <material> <material> <material>	1 1 2	with the recent popularity of <material_2> on <material_1> , there is need for ways to index them with <material_3> . to advance research on animated gif understanding , we collected a new dataset , tumblr gif -lrb- tgif -rrb- , with 100k <material_2> from tumblr and <task_0> descriptions obtained via crowdsourcing . the motivation for this work is to develop a testbed for image sequence description systems , where the task is to generate natural language descriptions for <material_2> or video clips . to ensure a high quality dataset , we developed a series of novel quality controls to validate free-form text input from crowd-workers . we show that there is unambiguous association between visual content and natural language descriptions in our dataset , making it an ideal benchmark for the visual content captioning task . we perform extensive statistical analyses to compare our dataset to existing image and video description datasets . next , we provide baseline results on the animated gif description task , using three representative techniques : nearest neighbor , statistical machine translation , and recurrent neural networks . finally , we show that models fine-tuned from our animated gif description dataset can be helpful for automatic movie description .
	ai text generation ; systemic grammar	<task> <method>	1 3 0	systemic grammar has been used for <task_0> work in the past , but the <method_1> have tended be ad hoc or inefficient . this paper presents an approach to systemic text generation where ai problem solving techniques are applied directly to an unadulterated systemic grammar . this approach is made possible by a special relationship between systemic grammar and problem solving : both are organized primarily as choosing from alternatives . the result is simple , efficient text generation firmly based in a linguistic theory .
	computer aided second language learning ; natural language system ; ungrammatical input	<task> <method> <otherscientificterm>	1 3 2 ; 1 3 0	this abstract describes a <method_1> which deals usefully with <otherscientificterm_2> and describes some actual and potential applications of <method_1> in <task_0> . however , this is not the only area in which the principles of the system might be used , and the aim in building <method_1> was simply to demonstrate the workability of the general mechanism , and provide a framework for assessing developments of <method_1> .
	rotational speed of the engine ; electrical system voltage level ; measurable signals ; ambient sound ; frequency components ; vibrations	<otherscientificterm> <otherscientificterm> <material> <otherscientificterm> <method> <otherscientificterm>	4 1 0 ; 5 2 2 ; 5 0 1 ; 3 2 2 ; 1 0 3 ; 4 3 2 ; 1 2 2	in a motorized vehicle a number of easily <material_2> with <method_4> related to the <otherscientificterm_0> can be found , e.g. , <otherscientificterm_5> , <otherscientificterm_1> , and <otherscientificterm_3> . these signals could potentially be used to estimate the speed and related states of the vehicle . unfortunately , such estimates would typically require the relations -lrb- scale factors -rrb- between the <method_4> and the speed for different gears to be known . consequently , in this article we look at the problem of estimating these gear scale factors from training data consisting only of speed measurements and measurements of the signal in question . the estimation problem is formulated as a maximum likelihood estimation problem and heuristics is used to find initial values for a numerical evaluation of the estimator . finally , a measurement campaign is conducted and the functionality of the estimation method is verified on real data .
	lpc based speech coders ; buzzy or metallic artefacts ; bit rates ; synthetic speech ; 	<method> <otherscientificterm> <otherscientificterm> <material> <otherscientificterm>	2 1 0 ; 4 0 4 ; 4 3 4 ; 1 1 3 ; 4 1 4	lpc based speech coders operating at <otherscientificterm_2> below 3.0 kbits/sec are usually associated with <otherscientificterm_1> in the <material_3> . these are mainly attributable to the simplifying assumptions made about the excitation source , which are usually required to maintain such low <otherscientificterm_2> . in this paper a new lpc vocoder is presented which splits the lpc excitation into two frequency bands using a variable cutoff frequency . the lower band is responsible for representing the voiced parts of speech , whilst the upper band represents unvoiced speech . in doing so the coder 's performance during both mixed voicing speech and speech containing acoustic noise is greatly improved , producing soft natural sounding speech . the paper also describes new parameter determination and quantisation techniques vital to the operation of this coder at such low <otherscientificterm_2> .
	instantaneous linear mixtures ; blind source separation ; mixing matrix ; 	<otherscientificterm> <task> <otherscientificterm> <otherscientificterm>	3 0 3 ; 3 6 3 ; 3 2 3 ; 0 3 1 ; 3 3 3	we consider a problem of <task_1> from a set of <otherscientificterm_0> , where the <otherscientificterm_2> is unknown . it was discovered recently , that exploiting the sparsity of sources in an appropriate representation according to some signal dictionary , dramatically improves the quality of separation . in this work we use the property of multi scale transforms , such as wavelet or wavelet packets , to decompose signals into sets of local features with various degrees of sparsity . we use this intrinsic property for selecting the best -lrb- most sparse -rrb- subsets of features for further separation . the performance of the algorithm is verified on noise-free and noisy data . experiments with simulated signals , musical sounds and images demonstrate significant improvement of separation quality over previously reported results .
	deep neural network stacked bottleneck features ; multilingual feature-level data sharing ; 	<method> <task> <task>	2 5 2 ; 0 3 1 ; 2 3 2	in this paper , we explore <task_1> via <method_0> . given a set of available source languages , we apply language identification to pick the language most similar to the target language , for more efficient use of multilingual resources . our experiments with iarpa-babel languages show that bottleneck features trained on the most similar source language perform better than those trained on all available source languages . further analysis suggests that only data similar to the target language is useful for multilingual training .
	bidirectional grammar generation system ; dialogue translation system ; feature structure-directed generation	<method> <task> <method>	2 2 0 ; 2 3 1 ; 0 3 1	this article introduces a <method_0> called <method_2> , developed for a <task_1> . the system utilizes typed feature structures to control the top-down derivation in a declarative way . this generation system also uses disjunctive feature structures to reduce the number of copies of the derivation tree . the grammar for this generator is designed to properly generate the speaker 's intention in a telephone dialogue .
	semantic image retrieval ; automatic image annotation ; text descriptions ;  ; .	<task> <task> <material> <otherscientificterm> <task>	3 5 3 ; 3 6 3 ; 3 3 4 ; 3 4 3 ; 2 3 0 ; 3 3 3 ; 1 3 0	automatic image annotation is a newly developed and promising technique to provide <task_0> via <material_2> . it concerns a process of automatically labeling the image contents with a pre-defined set of keywords which are exploited to represent the image semantics <task_4> a maximum entropy model-based approach to the task of automatic image annotation is proposed in this paper <task_4> in the phase of training , a basic visual vocabulary consisting of blob-tokens to describe the image content is generated at first ; then the statistical relationship is modeled between the blob-tokens and keywords by a maximum entropy model constructed from the training set of labeled images <task_4> in the phase of annotation , for an unlabeled image , the most likely associated keywords are predicted in terms of the blob-token set extracted from the given image <task_4> we carried out experiments on a medium-sized image collection with about 5000 images from corel photo cds <task_4> the experimental results demonstrated that the annotation performance of this method outperforms some traditional annotation methods by about 8 % in mean precision , showing a potential of the maximum entropy model in the task of automatic image annotation .
	natural language applications ; temporal information ; 	<task> <otherscientificterm> <otherscientificterm>	2 5 2 ; 2 1 2 ; 2 2 2	recent years have seen increasing research on extracting and using <otherscientificterm_1> in <task_0> . however most of the works found in the literature have focused on identifying and understanding temporal expressions in newswire texts . in this paper we report our work on anchoring temporal expressions in a novel genre , emails . the highly under-specified nature of these expressions fits well with our constraint-based representation of time , time calculus for natural language -lrb- tcnl -rrb- . we have developed and evaluated a temporal expression anchoror -lrb- tea -rrb- , and the result shows that it performs significantly better than the baseline , and compares favorably with some of the closely related work .
	ground truth figure-ground segmentations ; object category detection datasets ; per-object 3d reconstructions ; keypoint annotations	<method> <material> <task> <method>	0 3 2 ; 0 0 3 ; 1 3 2 ; 3 3 2	we address the problem of populating <material_1> with dense , <task_2> , bootstrapped from class labels , <method_0> and a small set of <method_3> . our proposed algorithm first estimates camera viewpoint using rigid structure-from-motion , then reconstructs object shapes by optimizing over visual hull proposals guided by loose within-class shape similarity assumptions . the visual hull sampling process attempts to intersect an object 's projection cone with the cones of minimal subsets of other similar objects among those pictured from certain vantage points . we show that our method is able to produce convincing <task_2> on one of the most challenging existing object-category detection datasets , pascal voc . our results may re-stimulate once popular geometry-oriented model-based recognition approaches .
	modeling and recognition of human motion ; probabilistic models ; 	<task> <method> <method>	2 3 2 ; 2 0 2 ; 2 1 2 ; 2 2 2 ; 1 3 0	probabilistic models have been previously shown to be efficient and effective for <task_0> . in particular we focus on methods which represent the human motion model as a triangulated graph . previous approaches learned models based just on positions and velocities of the body parts while ignoring their appearance . moreover , a heuristic approach was commonly used to obtain translation invariance . in this paper we suggest an improved approach for learning such models and using them for human motion recognition . the suggested approach combines multiple cues , i.e. , positions , velocities and appearance into both the learning and detection phases . furthermore , we introduce global variables in the model , which can represent global properties such as translation , scale or viewpoint . the model is learned in an unsupervised manner from un-labelled data . we show that the suggested hybrid proba-bilistic model -lrb- which combines global variables , like translation , with local variables , like relative positions and appearances of body parts -rrb- , leads to : -lrb- i -rrb- faster convergence of learning phase , -lrb- ii -rrb- robustness to occlusions , and , -lrb- iii -rrb- higher recognition rate .
	linear relationships between observed variables ; principal components analysis ; lower-dimensional hidden space ; high-dimensional data ; factor analysis ; 	<otherscientificterm> <method> <otherscientificterm> <material> <method> <method>	5 2 5 ; 4 0 1 ; 4 3 0 ; 5 0 5 ; 5 5 5 ; 5 3 5 ; 1 3 0	factor analysis and <method_1> can be used to model <otherscientificterm_0> and linearly map <material_3> to a <otherscientificterm_2> . in factor analysis , the observations are modeled as a linear combination of normally distributed hidden variables . we describe a nonlinear generalization of factor analysis , called `` product analy-sis '' , that models the observed variables as a linear combination of products of normally distributed hidden variables . just as factor analysis can be viewed as unsupervised linear regression on unobserved , normally distributed hidden variables , product analysis can be viewed as unsupervised linear regression on products of unobserved , normally distributed hidden variables . the mapping between the data and the hidden space is nonlinear , so we use an approximate variational technique for inference and learning . since product analysis is a generalization of factor analysis , product analysis always finds a higher data likelihood than factor analysis . we give results on pattern recognition and illumination-invariant image clustering .
	multimedia articulation of answers ; natural language interface ; domain independent strategy ; database query applications ; 	<task> <otherscientificterm> <method> <task> <material>	4 0 4 ; 1 3 3 ; 0 3 1 ; 4 1 4 ; 2 3 0 ; 4 4 4	this paper describes a <method_2> for the <task_0> elicited by a <otherscientificterm_1> to <task_3> . multimedia answers include videodisc images and heuristically-produced complete sentences in text or text-to-speech form . deictic reference and feedback about the discourse are enabled . the interface thus presents the application as cooperative and conversational .
	logon mt demonstrator ; machine translation pipeline ; general-purpose nlp components ; 	<method> <method> <method> <task>	3 0 3 ; 0 3 2 ; 2 4 1 ; 3 4 3	the <method_0> assembles independently valuable <method_2> into a <method_1> that capitalizes on output quality . the demonstrator embodies an interesting combination of hand-built , symbolic resources and stochastic processes .
	for this language . ; logical properties of contexts ;  ; give ; hilbert	<otherscientificterm> <task> <method> <otherscientificterm> <otherscientificterm>	4 1 0 ; 3 1 0 ; 3 0 4 ; 2 3 2	in this paper we investigate the simple <task_1> . we describe both the syntax and semantics of a general propositional language of context , and <otherscientificterm_3> a <otherscientificterm_4> style proof system <otherscientificterm_0> a propositional logic of context extends classical propositional logic in two ways . firstly , a new modality , ist -lrb- ;-rrb- , is introduced . it is used to express that the sentence , , holds in the context . secondly , each context has its own vocabulary , i.e. a set of propositional atoms which are deened or meaningful in that context . the main results of this paper are the sound-ness and completeness of this <otherscientificterm_4> style proof system . we also provide soundness and completeness results -lrb- i.e. correspondence theory -rrb- for various extensions of the general system .
	computer vision ; image matching ; in a ;  ; array	<task> <task> <task> <otherscientificterm> <method>	3 5 3 ; 3 0 3 ; 3 6 3 ; 3 1 3 ; 1 2 0 ; 4 3 2 ; 3 3 3	image matching is a fundamental problem in <task_0> . in the context of feature-based matching , sift and its variants have long excelled <task_2> wide <method_4> of applications . however , for ultra-wide baselines , as in the case of aerial images captured under large camera rotations , the appearance variation goes beyond the reach of sift and ransac . in this paper we propose a data-driven , deep learning-based approach that sidesteps local correspondence by framing the problem as a classification task . furthermore , we demonstrate that local correspondences can still be useful . to do so we incorporate an attention mechanism to produce a set of probable matches , which allows us to further increase performance . we train our models on a dataset of urban aerial imagery consisting of ` same ' and ` different ' pairs , collected for this purpose , and characterize the problem via a human study with annotations from amazon mechanical turk . we demonstrate that our models outperform the state-of-the-art on ultra-wide baseline matching and approach human accuracy .
	quantifying noun groups in german ; german ; 	<task> <material> <otherscientificterm>	2 2 2 ; 2 3 2	this article is devoted to the problem of <task_0> . after a thorough description of the phenomena , the results of corpus-based investigations are described . moreover , some examples are given that underline the necessity of integrating some kind of information other than grammar sensu stricto into the treebank . we argue that a more sophisticated and fine-grained annotation in the tree-bank would have very positve effects on stochastic parsers trained on the tree-bank and on grammars induced from the treebank , and it would make the treebank more valuable as a source of data for theoretical linguistic investigations . the information gained from corpus research and the analyses that are proposed are realized in the framework of silva , a parsing and extraction tool for <material_1> text corpora .
	interpretation and generation of natural language ; manual or semi-automatic methods ;  ; paraphrases ; paraphrasing	<task> <method> <method> <otherscientificterm> <method>	4 3 0 ; 2 0 2 ; 2 3 2	while <method_4> is critical both for <task_0> , current systems use <method_1> to collect <otherscientificterm_3> . we present an unsupervised learning algorithm for identification of <otherscientificterm_3> from a corpus of multiple english translations of the same source text . our approach yields phrasal and single word lexical <otherscientificterm_3> as well as syntactic <otherscientificterm_3> .
	bit-vector-based cky-style parser ; large treebank grammars ; context-free parsing ;  ; of	<method> <method> <task> <method> <method>	0 3 2 ; 1 3 3 ; 3 3 3 ; 4 3 1	an efficient <method_0> for <task_2> is presented . the parser computes a compact parse forest representation <method_4> the complete set <method_4> possible analyses for <method_1> and long input sentences . the parser uses bit-vector operations to parallelise the basic parsing operations . the parser is particularly useful when all analyses are needed rather than just the most probable one .
	partially-blurred-image classification and analysis framework ; automatically detecting images ; blur kernel estimation ; image deblurring ; blurred regions ;  ; images	<method> <task> <task> <task> <otherscientificterm> <otherscientificterm> <material>	5 2 5 ; 2 0 3 ; 5 0 5 ; 4 4 6 ; 0 3 1 ; 5 3 5 ; 5 6 5	in this paper , we propose a <method_0> for <task_1> containing <otherscientificterm_4> and recognizing the blur types for those <otherscientificterm_4> without needing to perform <task_2> and <task_3> . we develop several blur features modeled by image color , gradient , and spectrum information , and use feature parameter training to robustly classify blurred <material_6> . our blur detection is based on image patches , making region-wise training and classification in one image efficient . extensive experiments show that our method works satisfactorily on challenging image data , which establishes a technical foundation for solving several computer vision problems , such as motion analysis and image restoration , using the blur information .
	-lrb- roget 's ; encyclopedia -rrb- ; polysemous words ; 	<method> <material> <otherscientificterm> <material>	3 0 3 ; 3 6 3 ; 3 2 0 ; 3 2 3 ; 3 3 3	it is well-known that there are <otherscientificterm_2> like sentence whose meaning or sense depends on the context of use . we have recently reported on two new word-sense disambiguation systems , one trained on bilingual material -lrb- the canadian hansards -rrb- and the other trained on monolingual material <method_0> thesaurus and grolier 's <material_1> . as this work was nearing completion , we observed a very strong discourse effect . that is , if a polysemous word such as sentence appears two or more times in a well-written discourse , it is extremely likely that they will all share the same sense . this paper describes an experiment which confirmed this hypothesis and found that the tendency to share sense in the same discourse is extremely strong -lrb- 98 % -rrb- . this result can be used as an additional source of constraint for improving the performance of the word-sense disambiguation algorithm . in addition , it could also be used to help evaluate disambiguation algorithms that did not make use of the discourse constraint .
	segmenting feature points of piece-wise planar structures ; embedding methods ;  ; bilinear	<task> <method> <otherscientificterm> <otherscientificterm>	2 1 3 ; 2 3 2 ; 2 0 2 ; 2 1 2 ; 1 3 0	we study and compare two novel <method_1> for <task_0> from two -lrb- uncalibrated -rrb- perspective images . we show that a set of different homographies can be embedded in different ways to a higher-dimensional real or complex space , so that each homography corresponds to either a complex <otherscientificterm_3> form or a real quadratic form . each embedding reveals different algebraic properties and relations of homo-graphies . we give a closed-form segmentation solution for each case by utilizing these properties based on subspace-segmentation methods . these theoretical results show that one can intrinsically segment a piece-wise planar scene from 2-d images without explicitly performing any 3-d reconstruction . the resulting segmentation may make subsequent 3-d reconstruction much better-conditioned . we demonstrate the proposed methods with some convincing experimental results .
